row_idx,product_id,shade_id,shade_name,brand_name,product_name,page_url,chip_url,center_url_used,image_file,status,error
838,P10014519,235298,"517 Abbie Maroon Red (1,8 g)",GUCCI,Rouge de Beauté Brillant - Rouge à Lèvres,https://www.sephora.fr/p/rouge-de-beaute-brillant---rouge-a-levres-P10014519.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/549534/235298-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/549534/235298-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10014519__235298.avif,ok,
839,P10014519,235299,"714 Jody Wild Mauve (1,8 g)",GUCCI,Rouge de Beauté Brillant - Rouge à Lèvres,https://www.sephora.fr/p/rouge-de-beaute-brillant---rouge-a-levres-P10014519.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/549535/235299-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/549535/235299-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10014519__235299.avif,ok,
840,P10014519,367448,"217 Valeria Rose (1,8g)",GUCCI,Rouge de Beauté Brillant - Rouge à Lèvres,https://www.sephora.fr/p/rouge-de-beaute-brillant---rouge-a-levres-P10014519.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/764741/367448-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/764741/367448-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10014519__367448.avif,ok,
841,P10014519,367449,"509 Rosso Ancora (1,8g)",GUCCI,Rouge de Beauté Brillant - Rouge à Lèvres,https://www.sephora.fr/p/rouge-de-beaute-brillant---rouge-a-levres-P10014519.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/764742/367449-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUCCI/764742/367449-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10014519__367449.avif,ok,
842,P10013765,233111,"Crytstal Happikiss (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543664/233111-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543664/233111-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233111.avif,ok,
843,P10013765,233106,"Enchanting Kiss (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543659/233106-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543659/233106-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233106.avif,ok,
844,P10013765,233112,"Happipetal (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543665/233112-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543665/233112-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233112.avif,ok,
845,P10013765,233113,"Happipeach (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543666/233113-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543666/233113-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233113.avif,ok,
846,P10013765,233109,"Romance Kiss (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543662/233109-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543662/233109-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233109.avif,ok,
847,P10013765,233114,"Passion Kiss (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543667/233114-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543667/233114-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233114.avif,ok,
848,P10013765,233115,"Happiberry (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543670/233115-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543670/233115-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233115.avif,ok,
849,P10013765,233117,"Pillow Talk (2,4 g)",CHARLOTTE TILBURY,Hyaluronic Happikiss - Baume à lèvres,https://www.sephora.fr/p/hyaluronic-happikiss-P10013765.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543673/233117-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/543673/233117-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10013765__233117.avif,ok,
850,P10043303,299740,"American Woman (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640286/299740-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640286/299740-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299740.avif,ok,
851,P10043303,299741,"Dragon Girl (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640287/299741-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640287/299741-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299741.avif,ok,
852,P10043303,299744,"Mogador (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640290/299744-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640290/299744-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299744.avif,ok,
853,P10043303,299745,Night Moves - 1.5 g,NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640291/299745-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640291/299745-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299745.avif,ok,
854,P10043303,299746,"No Angel (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640292/299746-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640292/299746-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299746.avif,ok,
855,P10043303,299749,"Too Hot To Hold (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640295/299749-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/640295/299749-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__299749.avif,ok,
856,P10043303,329901,"Modern Love (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693837/329901-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693837/329901-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329901.avif,ok,
857,P10043303,329902,"Start Me Up (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693838/329902-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693838/329902-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329902.avif,ok,
858,P10043303,329903,"Get Lucky (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693839/329903-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693839/329903-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329903.avif,ok,
859,P10043303,329904,"Rocket Queen (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693840/329904-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693840/329904-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329904.avif,ok,
860,P10043303,329905,"Walkyrie (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693841/329905-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693841/329905-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329905.avif,ok,
861,P10043303,329906,"Chesnut (1,5 g)",NARS,Powermatte Lipstick - Rouge à lèvres,https://www.sephora.fr/p/powermatte-lipstick---rouge-a-levres-matte-P10043303.html,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693842/329906-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/N/NARS/693842/329906-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043303__329906.avif,ok,
862,P1000207987,371279,10 Pink ôh la la (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772546/371279-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772546/371279-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371279.avif,ok,
863,P1000207987,371281,12 Cherrylicious (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772548/371281-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772548/371281-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371281.avif,ok,
864,P1000207987,371300,16 Pinky promise (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772975/371300-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772975/371300-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371300.avif,ok,
865,P1000207987,371302,18 Berry Yummy (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772977/371302-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772977/371302-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371302.avif,ok,
866,P1000207987,371280,22 Rosy plump (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772547/371280-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772547/371280-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371280.avif,ok,
867,P1000207987,371282,25 Toffe talk (9ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772549/371282-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772549/371282-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371282.avif,ok,
868,P1000207987,371283,33 Idôle nude (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772550/371283-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772550/371283-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371283.avif,ok,
869,P1000207987,371285,40 All the tea (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772552/371285-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772552/371285-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371285.avif,ok,
870,P1000207987,371286,60 Million-dollar berry (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772553/371286-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772553/371286-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371286.avif,ok,
871,P1000207987,371287,90 Berry bisou (9 ml),LANCÔME,Lip Idôle JuicyTreat - Gloss Huile à Lèvres brillance,https://www.sephora.fr/p/lip-idole-juicytreat---gloss-huile-a-levres-P1000207987.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772554/371287-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/772554/371287-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000207987__371287.avif,ok,
872,P10047902,312868,"miss berry - baie fraîche (1,6 ml)",REM BEAUTY,Practically Permanent - Encre à lèvres marqueur,https://www.sephora.fr/p/practically-permanent---encre-a-levres-facon-marqueur-P10047902.html,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653557/312868-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653557/312868-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10047902__312868.avif,ok,
873,P10047902,312869,"full out - rouge framboise (1,6 ml)",REM BEAUTY,Practically Permanent - Encre à lèvres marqueur,https://www.sephora.fr/p/practically-permanent---encre-a-levres-facon-marqueur-P10047902.html,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653558/312869-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653558/312869-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10047902__312869.avif,ok,
874,P10047902,312870,"popular - rose fraise douce (1,6 ml)",REM BEAUTY,Practically Permanent - Encre à lèvres marqueur,https://www.sephora.fr/p/practically-permanent---encre-a-levres-facon-marqueur-P10047902.html,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653559/312870-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653559/312870-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10047902__312870.avif,ok,
875,P10047902,312871,"booked n busy - vin mauve doux (1,6 ml)",REM BEAUTY,Practically Permanent - Encre à lèvres marqueur,https://www.sephora.fr/p/practically-permanent---encre-a-levres-facon-marqueur-P10047902.html,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653560/312871-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/R/REM_BEAUTY/653560/312871-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10047902__312871.avif,ok,
876,P10050994,321482,"Blush Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689107/321482-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689107/321482-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321482.avif,ok,
877,P10050994,321485,"Crimson Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689110/321485-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689110/321485-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321485.avif,ok,
878,P10050994,321488,"Garnet Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689113/321488-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689113/321488-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321488.avif,ok,
879,P10050994,321489,"Honey Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689114/321489-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689114/321489-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321489.avif,ok,
880,P10050994,321490,"Light Peony Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689115/321490-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689115/321490-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321490.avif,ok,
881,P10050994,321491,"Mahogony Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689116/321491-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689116/321491-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321491.avif,ok,
882,P10050994,321492,"Maple Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689117/321492-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689117/321492-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321492.avif,ok,
883,P10050994,321493,"Mauve Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689118/321493-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689118/321493-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321493.avif,ok,
884,P10050994,321494,"Melon Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689119/321494-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689119/321494-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321494.avif,ok,
885,P10050994,321495,"Mocha Matte (1,4 g)",HAUS LABS BY LADY GAGA,Monster Lip Crayon Vegan Lipstick and Lip Liner - Crayon à lèvres,https://www.sephora.fr/p/le-monster-lip-crayon-vegan-lipstick-and-lip-liner---crayon-a-levres-P10050994.html,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689120/321495-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/H/HAUS_LABS/689120/321495-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10050994__321495.avif,ok,
